entity,CM,ARR,CHD,VD,IHD,CCD,VOO,OTH
P09958,0.005009565353989877,0.00019451289229663603,0.0034503298340497674,0.00013370847528882087,0.014957232158780894,8.540567873702084e-05,0.00011128254557376974,0.0019492751755737475
P35869,0.00013416427370980378,0.0,0.0003774068239116638,0.0,3.7960707202525046e-05,0.0,0.0,0.00012649742051793842
A0A8I5KW96,4.585166943352622e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96S97,0.0,0.0,0.0,0.0,1.1988176024040348e-05,0.0,0.0,0.0
P07478,0.00026117253622281463,3.331857368302403e-05,2.7179700438987788e-05,0.0,7.18433133472752e-05,0.0,0.0,2.1108435473677828e-05
Q96GW9,0.0,0.0,2.7190235101404923e-05,0.0,0.0,0.0,0.0,0.0
P78352,0.0,3.3316933368395774e-05,0.00034288140014390413,0.0,0.0,8.763505119461055e-05,0.0,0.0
P17066,1.4464454067622822e-05,0.0,0.00042797847356978037,0.0,0.0,0.0,0.0,2.1107402256591422e-05
P22694,0.0,0.0,0.0005401819056937465,0.0,1.1979679408414714e-05,0.0,0.0,0.00016856774968316337
Q8IV61,1.446997886923993e-05,0.0,0.0,4.3336989368507625e-05,2.396327042840669e-05,0.0,0.0,0.0
Q9Y6P5-3,0.0,0.0,0.0,0.0,1.1988176024040348e-05,0.0,0.0,0.0
P11678,5.777806570755932e-05,0.0,0.0,0.0,0.00033244512806352426,0.0,0.0,0.0
Q92598,0.0,0.0,0.0,0.0,3.592945622489077e-05,0.0,0.0,0.0
Q9Y2W6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.220655416207052e-05
O95319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116745211164826e-05
P14735,0.0,6.658982623824791e-05,5.433172541453543e-05,0.0,0.0,0.0,0.0,0.0
P17812,0.0,0.0,0.0,0.0,4.788259444776525e-05,0.0,0.0,0.0
P04233,0.0008185662064298155,0.00016575901081109223,0.0,0.0,0.0003697864375434003,0.0,0.0,6.681099332385391e-05
Q5FBB7,0.0,0.0003321273968170843,0.0,0.0,0.0,0.0,0.0,0.0
Q969F0,1.4470473722627822e-05,0.0,0.0,0.0,1.1987749404893497e-05,0.0,0.0,2.11161864996083e-05
Q05516,0.0,0.0,8.612361197954532e-05,0.0,0.0,0.0,0.0,6.326402898422634e-05
Q3KNW5,0.0,0.0,0.0,0.0,8.367220519231673e-05,0.0,0.0,0.0
P48444,0.14986102553587877,0.09582962606369223,0.0012795993920635006,0.034474782126667367,0.08571238249514841,0.02998297830268859,0.054303870017387144,0.05634648262803009
Q9H4B6,0.00010097664539488289,0.0,2.718348618287728e-05,0.0,0.0,0.0,0.0,0.00014723446798733196
P09211,0.0005148645074462173,3.3175090538526376e-05,0.0014516427430394442,4.3135999034077374e-05,0.0025207094564624662,0.0,0.00011370125132028247,4.2009144440934416e-05
Q99496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001262974479915981
P11021,0.000712148292097866,0.00041901231415771044,8.59368840431149e-05,0.0,0.0006587191498070987,0.0,0.0,0.0004413858113751333
P13716,0.0,0.0,0.0,0.0,2.3964655752500606e-05,0.0,0.0,0.0
O15534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016818260058708157
P45452,6.872289231223126e-05,3.331926420308503e-05,2.7180263732260298e-05,0.00020560365636249054,3.79714240303847e-05,0.0,0.0,2.1108872941328443e-05
Q14161,1.4470952768120735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6SZW1-1,0.000402815923241341,0.0,0.0,0.0,0.0,0.0,0.0,0.00010527245157899348
Q99959,0.044531336844315296,0.03476935854887275,0.06311467108899285,0.0007916230983445213,0.00029438959394086214,0.028390677042277605,0.0,0.010686716820861827
